Class,Threshold,Net_Benefit
NUA,0.9292929292929294,0.004807692307692308
NUA,0.9393939393939394,0.0
NUA,0.9494949494949496,0.0
NUA,0.9595959595959597,0.0
NUA,0.9696969696969697,0.0
NUA,0.9797979797979799,0.0
NUA,0.98989898989899,0.0
NUA,1.0,
MIX,0.0,0.34615384615384615
MIX,0.010101010101010102,0.33948194662480374
MIX,0.020202020202020204,0.3326724821570182
MIX,0.030303030303030304,0.32572115384615385
MIX,0.04040404040404041,0.3186234817813765
MIX,0.05050505050505051,0.3118862520458265
MIX,0.06060606060606061,0.30459057071960294
MIX,0.07070707070707072,0.2978678929765886
MIX,0.08080808080808081,0.29078613693998306
MIX,0.09090909090909091,0.2831730769230769
MIX,0.10101010101010102,0.2753889369057908
MIX,0.11111111111111112,0.26802884615384615
MIX,0.12121212121212122,0.2625994694960212
MIX,0.13131313131313133,0.2560375670840787
MIX,0.14141414141414144,0.24875565610859726
MIX,0.15151515151515152,0.24313186813186813
MIX,0.16161616161616163,0.23493975903614456
MIX,0.17171717171717174,0.22754455909943713
MIX,0.18181818181818182,0.22329059829059827
MIX,0.19191919191919193,0.2159855769230769
MIX,0.20202020202020204,0.20861733203505356
MIX,0.21212121212121213,0.19988905325443784
MIX,0.22222222222222224,0.19368131868131866
MIX,0.23232323232323235,0.1904731781376518
MIX,0.24242424242424243,0.19384615384615383
MIX,0.25252525252525254,0.1967255717255717
MIX,0.26262626262626265,0.1971812434141201
MIX,0.27272727272727276,0.19290865384615383
MIX,0.2828282828282829,0.19447453954496202
MIX,0.29292929292929293,0.19876373626373625
MIX,0.30303030303030304,0.19711538461538464
MIX,0.31313131313131315,0.20764988687782804
MIX,0.32323232323232326,0.21505453501722158
MIX,0.33333333333333337,0.23317307692307693
MIX,0.3434343434343435,0.23365384615384613
MIX,0.3535353535353536,0.24849759615384615
MIX,0.36363636363636365,0.2651098901098901
MIX,0.37373737373737376,0.2531017369727047
MIX,0.38383838383838387,0.24046343001261034
MIX,0.393939393939394,0.2247596153846154
MIX,0.4040404040404041,0.2161831812255541
MIX,0.4141414141414142,0.20134283819628646
MIX,0.42424242424242425,0.18522267206477733
MIX,0.43434343434343436,0.17900068681318682
MIX,0.4444444444444445,0.16826923076923078
MIX,0.4545454545454546,0.14423076923076922
MIX,0.4646464646464647,0.13942307692307693
MIX,0.4747474747474748,0.12980769230769232
MIX,0.48484848484848486,0.11057692307692307
MIX,0.494949494949495,0.11057692307692307
MIX,0.5050505050505051,0.10576923076923077
MIX,0.5151515151515152,0.09615384615384616
MIX,0.5252525252525253,0.08653846153846154
MIX,0.5353535353535354,0.08173076923076923
MIX,0.5454545454545455,0.0625
MIX,0.5555555555555556,0.052884615384615384
MIX,0.5656565656565657,0.04807692307692308
MIX,0.5757575757575758,0.04807692307692308
MIX,0.5858585858585859,0.04807692307692308
MIX,0.595959595959596,0.04326923076923077
MIX,0.6060606060606061,0.03365384615384615
MIX,0.6161616161616162,0.02403846153846154
MIX,0.6262626262626263,0.02403846153846154
MIX,0.6363636363636365,0.02403846153846154
MIX,0.6464646464646465,0.02403846153846154
MIX,0.6565656565656566,0.019230769230769232
MIX,0.6666666666666667,0.019230769230769232
MIX,0.6767676767676768,0.014423076923076924
MIX,0.686868686868687,0.014423076923076924
MIX,0.696969696969697,0.014423076923076924
MIX,0.7070707070707072,0.014423076923076924
MIX,0.7171717171717172,0.014423076923076924
MIX,0.7272727272727273,0.009615384615384616
MIX,0.7373737373737375,0.009615384615384616
MIX,0.7474747474747475,0.009615384615384616
MIX,0.7575757575757577,0.009615384615384616
MIX,0.7676767676767677,0.009615384615384616
MIX,0.7777777777777778,0.009615384615384616
MIX,0.787878787878788,0.004807692307692308
MIX,0.797979797979798,0.004807692307692308
MIX,0.8080808080808082,0.004807692307692308
MIX,0.8181818181818182,0.004807692307692308
MIX,0.8282828282828284,0.004807692307692308
MIX,0.8383838383838385,0.004807692307692308
MIX,0.8484848484848485,0.004807692307692308
MIX,0.8585858585858587,0.004807692307692308
MIX,0.8686868686868687,0.004807692307692308
MIX,0.8787878787878789,0.004807692307692308
MIX,0.888888888888889,0.004807692307692308
MIX,0.8989898989898991,0.004807692307692308
MIX,0.9090909090909092,0.004807692307692308
MIX,0.9191919191919192,0.004807692307692308
MIX,0.9292929292929294,0.004807692307692308
MIX,0.9393939393939394,0.004807692307692308
MIX,0.9494949494949496,0.004807692307692308
MIX,0.9595959595959597,0.004807692307692308
MIX,0.9696969696969697,0.004807692307692308
MIX,0.9797979797979799,0.0
MIX,0.98989898989899,0.0
MIX,1.0,
