Class,FPR,TPR,AUC
Macro,0.1557377049180328,0.9268217054263567,0.9656196363574973
Macro,0.18032786885245902,0.9306976744186047,0.9656196363574973
Macro,0.18354430379746836,0.9440310077519379,0.9656196363574973
Macro,0.19672131147540983,0.9517829457364341,0.9656196363574973
Macro,0.20253164556962025,0.9584496124031009,0.9656196363574973
Macro,0.20491803278688525,0.9700775193798449,0.9656196363574973
Macro,0.2540983606557377,0.973953488372093,0.9656196363574973
Macro,0.26229508196721313,0.977829457364341,0.9656196363574973
Macro,0.31645569620253167,0.9844961240310077,0.9656196363574973
Macro,0.32786885245901637,0.9883720930232558,0.9656196363574973
Macro,0.4262295081967213,0.9922480620155039,0.9656196363574973
Macro,0.6229508196721312,0.9961240310077519,0.9656196363574973
Macro,0.680327868852459,1.0,0.9656196363574973
Macro,1.0,1.0,0.9656196363574973
