Class,FPR,TPR,AUC
Macro,0.15441176470588236,0.8261197243755384,0.9119659230024699
Macro,0.16176470588235295,0.8307493540051679,0.9119659230024699
Macro,0.16393442622950818,0.8423772609819121,0.9119659230024699
Macro,0.18382352941176472,0.8516365202411714,0.9119659230024699
Macro,0.1885245901639344,0.8710163652024118,0.9119659230024699
Macro,0.20491803278688525,0.8748923341946598,0.9119659230024699
Macro,0.21311475409836064,0.8787683031869079,0.9119659230024699
Macro,0.2459016393442623,0.882644272179156,0.9119659230024699
Macro,0.2540983606557377,0.886520241171404,0.9119659230024699
Macro,0.25735294117647056,0.8911498708010336,0.9119659230024699
Macro,0.26229508196721313,0.8950258397932817,0.9119659230024699
Macro,0.29411764705882354,0.8996554694229113,0.9119659230024699
Macro,0.3161764705882353,0.9181739879414298,0.9119659230024699
Macro,0.3235294117647059,0.9228036175710593,0.9119659230024699
Macro,0.40441176470588236,0.927433247200689,0.9119659230024699
Macro,0.41911764705882354,0.9413221360895779,0.9119659230024699
Macro,0.4411764705882353,0.9505813953488372,0.9119659230024699
Macro,0.47794117647058826,0.9552110249784668,0.9119659230024699
Macro,0.5,0.9629629629629629,0.9119659230024699
Macro,0.5294117647058824,0.9675925925925926,0.9119659230024699
Macro,0.5661764705882353,0.9722222222222222,0.9119659230024699
Macro,0.5735294117647058,0.9768518518518517,0.9119659230024699
Macro,0.5955882352941176,0.9814814814814815,0.9119659230024699
Macro,0.6176470588235294,0.9907407407407408,0.9119659230024699
Macro,0.6544117647058824,1.0,0.9119659230024699
Macro,1.0,1.0,0.9119659230024699
